edge,from_node,to_node
3774,1216,1463
3775,1217,1293
3776,1217,1568
3777,1218,1352
3778,1218,1552
3779,1220,1513
3780,1223,1289
3781,1223,1398
3782,1224,1251
3783,1226,1465
3784,1227,1325
3785,1229,1538
3786,1230,1250
3787,1230,1272
3788,1231,1319
3789,1231,1474
3790,1232,1540
3791,1233,1307
3792,1234,1261
3793,1234,1418
3794,1234,1438
3795,1234,1480
3796,1235,1367
3797,1235,1477
3798,1237,1320
3799,1237,1503
3800,1238,1455
3801,1239,1535
3802,1240,1341
3803,1242,1329
3804,1243,1286
3805,1244,1311
3806,1244,1313
3807,1245,1481
3808,1248,1321
3809,1248,1556
3810,1251,1267
3811,1252,1484
3812,1254,1371
3813,1254,1467
3814,1255,1585
3815,1259,1441
3816,1259,1482
3817,1259,1548
3818,1260,1545
3819,1261,1476
3820,1261,1531
3821,1262,1271
3822,1262,1388
3823,1263,1531
3824,1264,1522
3825,1265,1364
3826,1265,1585
3827,1267,1378
3828,1269,1508
3829,1270,1274
3830,1273,1559
3831,1275,1278
3832,1276,1333
3833,1277,1511
3834,1278,1449
3835,1279,1399
3836,1279,1456
3837,1282,1324
3838,1282,1533
3839,1282,1562
3840,1283,1589
3841,1284,1421
3842,1284,1599
3843,1286,1505
3844,1288,1477
3845,1289,1345
3846,1291,1422
3847,1291,1450
3848,1291,1595
3849,1292,1487
3850,1294,1420
3851,1294,1472
3852,1296,1411
3853,1299,1536
3854,1300,1573
3855,1301,1528
3856,1302,1515
3857,1303,1508
3858,1304,1420
3859,1305,1496
3860,1305,1594
3861,1306,1311
3862,1306,1565
3863,1307,1311
3864,1307,1569
3865,1307,1589
3866,1308,1357
3867,1308,1509
3868,1311,1324
3869,1312,1386
3870,1315,1564
3871,1316,1570
3872,1317,1375
3873,1318,1336
3874,1319,1394
3875,1319,1401
3876,1320,1335
3877,1321,1372
3878,1321,1392
3879,1323,1382
3880,1323,1547
3881,1323,1572
3882,1324,1492
3883,1326,1523
3884,1329,1493
3885,1329,1501
3886,1329,1512
3887,1331,1332
3888,1331,1497
3889,1331,1508
3890,1332,1398
3891,1333,1487
3892,1334,1400
3893,1334,1483
3894,1334,1545
3895,1335,1469
3896,1335,1481
3897,1336,1371
3898,1336,1453
3899,1337,1444
3900,1338,1405
3901,1338,1509
3902,1339,1405
3903,1342,1555
3904,1343,1470
3905,1343,1547
3906,1344,1455
3907,1345,1557
3908,1346,1448
3909,1347,1551
3910,1347,1555
3911,1349,1378
3912,1349,1387
3913,1351,1505
3914,1352,1383
3915,1353,1463
3916,1353,1553
3917,1356,1449
3918,1356,1554
3919,1358,1443
3920,1358,1455
3921,1358,1468
3922,1360,1402
3923,1361,1527
3924,1363,1571
3925,1365,1394
3926,1371,1493
3927,1372,1566
3928,1374,1484
3929,1375,1421
3930,1376,1591
3931,1377,1562
3932,1381,1431
3933,1383,1576
3934,1384,1599
3935,1385,1593
3936,1386,1559
3937,1389,1512
3938,1390,1509
3939,1393,1482
3940,1393,1498
3941,1397,1431
3942,1399,1405
3943,1400,1409
3944,1400,1548
3945,1401,1568
3946,1403,1588
3947,1404,1481
3948,1406,1518
3949,1407,1598
3950,1408,1432
3951,1408,1497
3952,1408,1549
3953,1409,1426
3954,1410,1468
3955,1414,1422
3956,1416,1530
3957,1417,1457
3958,1418,1523
3959,1420,1582
3960,1423,1450
3961,1427,1542
3962,1427,1569
3963,1430,1461
3964,1432,1459
3965,1437,1525
3966,1439,1518
3967,1440,1597
3968,1441,1599
3969,1445,1537
3970,1448,1590
3971,1450,1564
3972,1451,1526
3973,1452,1492
3974,1454,1488
3975,1455,1475
3976,1457,1485
3977,1460,1588
3978,1462,1557
3979,1466,1537
3980,1472,1528
3981,1480,1527
3982,1482,1566
3983,1483,1567
3984,1486,1500
3985,1489,1570
3986,1493,1520
3987,1500,1543
3988,1503,1532
3989,1509,1587
3990,1510,1579
3991,1513,1584
3992,1514,1580
3993,1516,1538
3994,1521,1536
3995,1524,1583
3996,1524,1596
3997,1534,1565
3998,1544,1545
3999,1560,1573
4000,1580,1600
