edge,from_node,to_node
3774,1212,1344
3775,1212,1360
3776,1213,1390
3777,1213,1432
3778,1214,1245
3779,1214,1459
3780,1215,1543
3781,1216,1367
3782,1217,1227
3783,1217,1535
3784,1217,1536
3785,1220,1457
3786,1221,1240
3787,1221,1275
3788,1221,1317
3789,1222,1317
3790,1222,1340
3791,1223,1324
3792,1223,1347
3793,1224,1592
3794,1225,1297
3795,1225,1428
3796,1226,1347
3797,1227,1586
3798,1228,1238
3799,1228,1392
3800,1229,1397
3801,1230,1319
3802,1232,1245
3803,1232,1405
3804,1233,1314
3805,1233,1438
3806,1234,1435
3807,1235,1391
3808,1236,1238
3809,1238,1584
3810,1239,1255
3811,1241,1361
3812,1241,1446
3813,1242,1453
3814,1242,1577
3815,1243,1429
3816,1246,1326
3817,1247,1500
3818,1247,1595
3819,1248,1354
3820,1250,1392
3821,1252,1313
3822,1253,1364
3823,1253,1427
3824,1254,1363
3825,1254,1476
3826,1256,1281
3827,1256,1357
3828,1258,1426
3829,1258,1533
3830,1260,1333
3831,1261,1423
3832,1263,1375
3833,1264,1439
3834,1266,1402
3835,1266,1405
3836,1266,1435
3837,1266,1532
3838,1267,1286
3839,1267,1426
3840,1268,1298
3841,1269,1286
3842,1269,1348
3843,1270,1295
3844,1270,1455
3845,1270,1462
3846,1271,1419
3847,1272,1305
3848,1272,1322
3849,1273,1392
3850,1274,1589
3851,1278,1412
3852,1280,1309
3853,1280,1388
3854,1280,1412
3855,1280,1456
3856,1283,1578
3857,1284,1386
3858,1287,1376
3859,1288,1336
3860,1288,1438
3861,1289,1349
3862,1289,1535
3863,1294,1397
3864,1294,1416
3865,1295,1424
3866,1296,1385
3867,1298,1417
3868,1298,1428
3869,1298,1449
3870,1303,1444
3871,1304,1416
3872,1307,1387
3873,1307,1434
3874,1308,1411
3875,1308,1596
3876,1309,1409
3877,1309,1448
3878,1311,1378
3879,1311,1403
3880,1314,1422
3881,1315,1340
3882,1315,1371
3883,1316,1363
3884,1316,1430
3885,1318,1536
3886,1319,1576
3887,1320,1373
3888,1322,1451
3889,1323,1498
3890,1323,1576
3891,1324,1519
3892,1325,1398
3893,1326,1531
3894,1328,1506
3895,1328,1597
3896,1332,1404
3897,1332,1468
3898,1333,1388
3899,1334,1414
3900,1334,1497
3901,1335,1417
3902,1335,1590
3903,1337,1590
3904,1340,1502
3905,1340,1516
3906,1342,1559
3907,1342,1582
3908,1343,1400
3909,1343,1600
3910,1344,1556
3911,1350,1407
3912,1351,1504
3913,1353,1415
3914,1354,1422
3915,1355,1548
3916,1356,1571
3917,1358,1429
3918,1359,1513
3919,1364,1430
3920,1368,1423
3921,1369,1393
3922,1374,1422
3923,1374,1450
3924,1375,1457
3925,1375,1521
3926,1380,1442
3927,1384,1452
3928,1385,1547
3929,1385,1566
3930,1386,1437
3931,1389,1441
3932,1390,1449
3933,1395,1452
3934,1399,1547
3935,1399,1564
3936,1403,1592
3937,1404,1585
3938,1404,1600
3939,1408,1541
3940,1409,1431
3941,1410,1507
3942,1417,1492
3943,1418,1425
3944,1420,1567
3945,1423,1505
3946,1424,1451
3947,1427,1473
3948,1428,1536
3949,1431,1516
3950,1432,1520
3951,1434,1556
3952,1436,1512
3953,1437,1548
3954,1439,1526
3955,1442,1524
3956,1442,1546
3957,1443,1553
3958,1443,1594
3959,1447,1558
3960,1448,1510
3961,1455,1553
3962,1455,1582
3963,1457,1529
3964,1460,1504
3965,1462,1496
3966,1462,1567
3967,1463,1507
3968,1464,1505
3969,1464,1512
3970,1466,1551
3971,1467,1482
3972,1467,1495
3973,1468,1600
3974,1469,1506
3975,1471,1497
3976,1473,1591
3977,1474,1595
3978,1475,1500
3979,1477,1566
3980,1480,1566
3981,1481,1554
3982,1483,1597
3983,1485,1487
3984,1486,1554
3985,1493,1546
3986,1494,1533
3987,1494,1561
3988,1496,1593
3989,1497,1535
3990,1507,1585
3991,1509,1532
3992,1511,1565
3993,1512,1520
3994,1518,1580
3995,1527,1528
3996,1528,1555
3997,1534,1564
3998,1544,1552
3999,1568,1587
4000,1580,1593
