edge,from_node,to_node,duration
3216,263,271,70
3217,263,278,13
3218,263,280,30
3219,263,285,4
3220,263,286,40
3221,263,287,3
3222,263,300,5
3223,263,310,6
3224,263,307,4
3225,263,325,23
3226,264,293,8
3227,264,265,3
3228,264,289,4
3229,264,284,97
3230,264,273,8
3231,265,268,11
3232,265,301,90
3233,265,317,9
3234,266,275,4
3235,267,299,5
3236,267,311,215
3237,267,318,10
3238,267,321,10
3239,268,273,18
3240,268,269,8
3241,269,289,6
3242,269,319,21
3243,269,295,4
3244,270,324,20
3245,271,306,4
3246,271,280,35
3247,271,286,32
3248,271,287,5
3249,271,296,9
3250,271,307,28
3251,271,310,634
3252,271,314,9
3253,271,323,3
3254,272,324,3
3255,273,293,29
3256,273,297,3
3257,273,301,9
3258,273,284,4
3259,274,290,17
3260,275,321,3
3261,276,290,8
3262,277,286,3
3263,277,287,3
3264,277,305,41
3265,277,310,7
3266,277,313,16
3267,277,316,203
3268,277,323,4
3269,278,325,38
3270,278,285,937
3271,279,321,4
3272,279,292,42
3273,280,323,5
3274,280,287,40
3275,280,310,5
3276,280,307,21
3277,280,316,12
3278,280,286,151
3279,282,319,3
3280,283,320,9
3281,283,289,48
3282,283,302,4
3283,283,312,3
3284,284,317,3
3285,284,293,7
3286,284,289,3
3287,285,306,8
3288,285,325,99
3289,285,290,77
3290,286,287,16
3291,286,290,8
3292,286,307,14
3293,286,310,11
3294,286,316,21
3295,286,323,4
3296,287,323,5
3297,287,307,6
3298,287,310,3
3299,287,316,6
3300,288,309,7
3301,289,302,11
3302,289,309,8
3303,290,310,4
3304,292,311,3
3305,293,301,4
3306,293,317,6
3307,294,321,52
3308,294,318,4
3309,295,324,7
3310,296,305,5
3311,296,306,625
3312,296,310,6
3313,296,314,9
3314,296,313,4
3315,297,319,62
3316,297,315,23
3317,299,304,9
3318,300,325,9
3319,302,319,9
3320,302,312,4
3321,303,325,81
3322,303,307,5
3323,305,310,12
3324,305,307,12
3325,305,314,364
3326,306,314,7
3327,306,307,3
3328,306,313,4
3329,307,314,146
3330,309,317,15
3331,310,314,20
3332,311,318,9
3333,311,321,9
3334,312,322,266
3335,315,319,494
3336,318,321,372
3337,319,320,3
